PID,GrLivArea,SalePrice,MSSubClass,LotFrontage,LotArea,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Prop_Addr,Latitude,Longitude,Zoning_A (agr),Zoning_C (all),Zoning_FV,Zoning_I (all),Zoning_RH,Zoning_RL,Zoning_RM,Street_Grvl,Street_Pave,ExterQual_Num,PricePerSqFt,TotalBath,Qual_Area_Interact,Log_LotArea,HouseAgeGroup
902109110,2082,200000.0,50,63.0,11426,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1362.0,1362.0,GasA,Ex,Y,SBrkr,1362,720,0,0.0,0.0,2,1,3,1,Gd,6,Mod,0,,Detchd,2003.0,Unf,2.0,484.0,TA,TA,N,280,238,0,0,0,0,,,,0,6,2008,WD ,Normal,623 9TH ST,42.03028547773993,-93.6189278569942,False,False,False,False,False,False,True,False,True,3,96.01536245799328,2.5,14574,9.343734255146714,New
907290170,848,143750.0,120,68.0,4435,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,672.0,Unf,0.0,176.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,1.0,0.0,1,0,1,1,Gd,4,Typ,0,,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,,,,0,4,2010,WD ,Normal,4625 TWAIN ST,42.01628393398656,-93.6812110617612,False,False,False,False,False,False,True,False,True,4,169.3168433451119,2.0,5088,8.397508348470257,New
903476100,840,87000.0,45,55.0,4388,,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Unf,5,7,1930,1950,Gable,CompShg,WdShing,Wd Sdng,,0.0,TA,Gd,BrkTil,TA,TA,No,LwQ,116.0,Unf,0.0,556.0,672.0,GasA,Ex,Y,SBrkr,840,0,0,0.0,0.0,1,0,3,1,TA,5,Typ,1,TA,,1978.0,,0.0,0.0,,,N,0,0,0,0,0,0,,,,0,6,2007,WD ,Normal,510 NORTHWESTERN AVE,42.026019624956064,-93.6219415096092,False,False,False,False,False,False,True,False,True,3,103.44827586206897,1.0,4200,8.386856689688234,Old
527212060,2541,349265.0,60,98.0,12328,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,146.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,986.0,Unf,0.0,163.0,1149.0,GasA,Ex,Y,SBrkr,1164,1377,0,1.0,0.0,3,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2005.0,Fin,3.0,729.0,TA,TA,Y,120,32,0,0,0,0,,,,0,7,2007,WD ,Normal,4008 EDGEWATER DR,42.060527,-93.628865,False,False,False,False,False,True,False,False,True,4,137.39771833202204,4.5,20328,9.419709489868552,New
534126090,1682,174000.0,20,80.0,10400,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1970,1970,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1304.0,1304.0,GasA,Gd,Y,SBrkr,1682,0,0,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1970.0,Unf,2.0,530.0,TA,TA,Y,98,0,0,0,0,0,,MnPrv,,0,5,2008,WD ,Normal,2617 CLEVELAND DR,42.04795096657084,-93.63497935824894,False,False,False,False,False,True,False,False,True,3,103.38680926916221,2.0,11774,9.249657234353133,Recent
909276070,1717,194000.0,50,80.0,12400,,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,Gd,TA,Mn,BLQ,602.0,Unf,0.0,299.0,901.0,GasA,TA,Y,SBrkr,1125,592,0,0.0,0.0,1,1,2,1,TA,7,Typ,1,Gd,Attchd,1940.0,Unf,1.0,410.0,TA,TA,Y,0,0,0,0,113,0,,,,0,2,2006,WD ,Normal,2022 GREELEY ST,42.01982143549701,-93.64027047855132,False,False,False,False,False,True,False,False,True,3,112.92200232828871,1.5,8585,9.425532393502772,Old
534278190,894,117600.0,20,70.0,8680,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,CemntBd,CmentBd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,894.0,894.0,GasA,TA,Y,SBrkr,894,0,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1965.0,Unf,1.0,312.0,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2007,WD ,Normal,815 FURMAN DR,42.04482343327602,-93.62120641565328,False,False,False,False,False,True,False,False,True,3,131.39664804469274,1.0,4470,9.068892008391808,Recent
534204120,1073,156000.0,20,79.0,10289,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,ALQ,836.0,Unf,0.0,237.0,1073.0,GasA,TA,Y,SBrkr,1073,0,0,1.0,0.0,1,1,3,1,TA,6,Typ,0,,Attchd,1965.0,RFn,2.0,515.0,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2007,WD ,Normal,2500 NORTHWESTERN AVE,42.046627,-93.625787,False,False,False,False,False,True,False,False,True,3,145.2513966480447,2.5,5365,9.238927828828094,Recent
535425040,1773,183000.0,20,80.0,10800,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,6,1961,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,TA,TA,CBlock,TA,TA,No,Rec,913.0,Unf,0.0,400.0,1313.0,GasA,TA,Y,SBrkr,1773,0,0,1.0,0.0,2,0,3,1,TA,6,Min2,2,TA,Attchd,1961.0,RFn,2.0,418.0,TA,TA,Y,355,98,0,0,144,0,,,,0,8,2006,WD ,Normal,426 E 20TH ST,42.04186427763978,-93.60633864092205,False,False,False,False,False,True,False,False,True,3,103.15670800450958,3.0,10638,9.287394001418473,Recent
907202160,1026,147000.0,80,68.0,10970,,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,Plywood,HdBoard,,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,505.0,LwQ,435.0,0.0,940.0,GasA,TA,Y,SBrkr,1026,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1981.0,Unf,2.0,576.0,TA,Fa,Y,0,0,34,0,0,0,,MnPrv,,0,10,2008,WD ,Normal,5027 EMERSON DR,42.01977291808922,-93.68532405231228,False,False,False,False,False,True,False,False,True,3,143.13534566699124,2.0,6156,9.30301070681749,Recent
903227070,1348,117000.0,50,50.0,6000,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,884.0,884.0,GasA,Ex,Y,SBrkr,884,464,0,1.0,0.0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1960.0,Unf,1.0,216.0,TA,TA,N,0,0,208,0,0,0,,,,0,5,2009,WD ,Normal,1201 ROOSEVELT AVE,42.033411,-93.622628,False,False,False,False,False,False,True,False,True,3,86.73091178650853,2.0,6740,8.699681400989514,Old
531375050,1175,146000.0,20,63.0,13072,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,126.0,TA,TA,PConc,Gd,Gd,No,GLQ,80.0,Unf,0.0,1095.0,1175.0,GasA,Ex,Y,SBrkr,1175,0,0,1.0,0.0,1,0,3,1,Gd,6,Typ,0,,,1978.0,,0.0,0.0,,,Y,0,90,0,0,0,0,,,,0,6,2008,WD ,Normal,5419 KANSAS DR,42.03788941578877,-93.69147201386848,False,False,False,False,False,True,False,False,True,3,124.14965986394557,2.0,7050,9.47830431356186,New
535375140,869,89900.0,20,60.0,10122,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1948,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,N,SBrkr,869,0,0,0.0,0.0,1,0,1,1,TA,3,Typ,0,,Detchd,1948.0,Unf,1.0,390.0,Fa,TA,N,0,0,66,0,0,0,,GdPrv,,0,8,2008,WD ,Normal,1520 BURNETT AVE,42.03737504081633,-93.61544836734691,False,False,False,False,False,True,False,False,True,3,103.33333333333333,1.0,3476,9.222565341598752,Old
534201230,1051,142000.0,20,80.0,9600,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,758.0,Unf,0.0,293.0,1051.0,GasA,Gd,Y,SBrkr,1051,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1968.0,RFn,2.0,504.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2006,WD ,Normal,2407 NORTHWESTERN AVE,42.04581491836735,-93.62601469387756,False,False,False,False,False,True,False,False,True,3,134.9809885931559,2.0,5255,9.169622538697624,Recent
906380100,1800,239000.0,20,122.0,11923,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1800.0,1800.0,GasA,Ex,Y,SBrkr,1800,0,0,0.0,0.0,2,0,2,1,Ex,7,Typ,0,,Attchd,2007.0,Fin,2.0,702.0,TA,TA,Y,288,136,0,0,0,0,,,,0,5,2009,WD ,Normal,411 HARTFORD DR,42.02548264949602,-93.6891139269998,False,False,False,False,False,True,False,False,True,4,132.70405330372014,2.0,16200,9.386308454797962,New
535106180,1524,144000.0,50,78.0,11344,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,BLQ,460.0,Unf,0.0,414.0,874.0,GasW,TA,Y,FuseA,874,650,0,0.0,0.0,1,1,3,1,TA,7,Typ,0,,Attchd,1958.0,Unf,1.0,315.0,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,7,2007,WD ,Normal,509 24TH ST,42.04582264860672,-93.61812796437889,False,False,False,False,False,True,False,False,True,3,94.42622950819673,1.5,7620,9.336532397213942,Recent
535177100,1336,162000.0,20,68.0,9610,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,632.0,TA,TA,CBlock,TA,TA,No,Rec,203.0,Unf,0.0,918.0,1121.0,GasA,Ex,Y,FuseA,1336,0,0,0.0,0.0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1958.0,RFn,2.0,488.0,TA,TA,Y,80,0,0,0,0,0,,,,0,12,2006,WD ,Normal,2136 DUFF AVE,42.04402128488845,-93.61250605741652,False,False,False,False,False,True,False,False,True,3,121.16679132385939,1.5,8016,9.170663554823284,Recent
531363040,1143,147000.0,20,63.0,7500,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1143.0,1143.0,GasA,Ex,Y,SBrkr,1143,0,0,0.0,0.0,1,1,3,1,Gd,5,Typ,0,,,1978.0,,0.0,0.0,,,Y,0,55,0,0,0,0,,,,0,10,2007,WD ,Normal,5422 KANSAS DR,42.03772915110559,-93.69153789772672,False,False,False,False,False,True,False,False,True,4,128.4965034965035,1.5,8001,8.922791623969637,New
909275080,1567,205000.0,50,60.0,13680,,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,728.0,Unf,0.0,112.0,840.0,GasA,Ex,Y,SBrkr,840,727,0,1.0,0.0,1,1,2,1,TA,6,Min2,2,TA,Detchd,1961.0,Unf,2.0,440.0,TA,TA,Y,0,21,150,0,0,0,,GdPrv,,0,2,2009,WD ,Normal,333 PEARSON AVE,42.01981581271592,-93.64266961472008,False,False,False,False,False,True,False,False,True,3,130.73979591836735,2.5,7835,9.523763287920113,Old
910202050,796,55000.0,30,40.0,3636,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,796.0,796.0,GasA,Fa,N,SBrkr,796,0,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,,,1978.0,,0.0,0.0,,,N,0,0,100,0,0,0,,MnPrv,,0,1,2008,WD ,Normal,107 S MAPLE AVE,42.02268957938945,-93.6253261988616,False,False,False,False,False,False,True,False,True,3,69.00878293601004,1.0,3184,8.19891444498699,Old
907196040,1823,235000.0,60,75.0,12192,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,663.0,Unf,0.0,265.0,928.0,GasA,Ex,Y,SBrkr,928,895,0,1.0,0.0,2,1,3,1,Gd,6,Typ,0,,Attchd,2000.0,RFn,2.0,626.0,TA,TA,Y,192,36,0,0,0,0,,,Shed,4500,5,2008,WD ,Normal,712 WILDER BLVD,42.01665042866146,-93.68902362497391,False,False,False,False,False,True,False,False,True,4,128.83771929824562,3.5,12761,9.408617295560266,Recent
528180070,1752,319900.0,120,61.0,7658,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,Ex,TA,PConc,Ex,TA,No,GLQ,456.0,Unf,0.0,1296.0,1752.0,GasA,Ex,Y,SBrkr,1752,0,0,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,576.0,TA,TA,Y,196,82,0,0,0,0,,,,0,2,2010,WD ,Normal,3039 BURNHAM DR,42.0577749954113,-93.65181467493376,False,False,False,False,False,True,False,False,True,5,182.4871648602396,3.0,15768,8.943636705909594,New
527451380,1218,118000.0,160,21.0,1680,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,281.0,TA,TA,CBlock,TA,TA,No,BLQ,317.0,Unf,0.0,355.0,672.0,GasA,Gd,Y,SBrkr,672,546,0,0.0,1.0,1,1,3,1,TA,7,Typ,0,,Detchd,1972.0,Unf,1.0,264.0,TA,TA,Y,0,28,0,0,0,0,,,,0,5,2006,WD ,Normal,1326 BARKLEY CT,42.05168067062588,-93.62750711476306,False,False,False,False,False,False,True,False,True,3,96.80065627563577,2.0,7308,7.427144133408616,Recent
534152100,1714,196500.0,60,80.0,10421,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,TA,TA,CBlock,Gd,TA,No,GLQ,394.0,Unf,0.0,586.0,980.0,GasA,TA,Y,SBrkr,980,734,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1988.0,Unf,2.0,496.0,TA,TA,Y,228,66,156,0,0,0,,MnPrv,Shed,500,3,2010,WD ,Normal,2130 PRAIRIE VIEW EAST,42.043321232838565,-93.63751258190996,False,False,False,False,False,True,False,False,True,3,114.57725947521865,2.5,11998,9.25167423546916,Recent
534252070,1224,103000.0,90,68.0,10899,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,N,SBrkr,1224,0,0,0.0,0.0,2,0,2,2,TA,8,Typ,0,,CarPort,1964.0,Unf,3.0,530.0,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2007,WD ,Normal,2217 MELROSE AVE,42.04400813867079,-93.624654309507,False,False,False,False,False,True,False,False,True,3,84.08163265306122,2.0,4896,9.296518068217235,Recent
528290140,1671,173000.0,60,58.0,10852,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,786.0,Unf,0.0,173.0,959.0,GasA,Ex,Y,SBrkr,959,712,0,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,Fin,2.0,472.0,TA,TA,Y,0,38,0,0,0,0,,,,0,2,2006,WD ,Normal,2438 WELBECK DR,42.058054374661424,-93.6427782379469,False,False,False,False,False,True,False,False,True,3,103.4688995215311,3.5,10026,9.292196818446016,Recent
527404180,874,97500.0,20,60.0,7200,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Rec,20.0,LwQ,620.0,224.0,864.0,GasA,TA,Y,SBrkr,874,0,0,0.0,1.0,1,0,3,1,TA,5,Typ,0,,Detchd,1995.0,Unf,2.0,576.0,TA,TA,Y,63,0,0,0,0,0,,,,0,3,2006,WD ,Normal,3304 NIXON AVE,42.05448710632901,-93.62775298723088,False,False,False,False,False,True,False,False,True,3,111.42857142857143,1.5,3496,8.881975184248867,Recent
904100190,704,88750.0,20,50.0,4280,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,9,1946,2001,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,560.0,560.0,GasA,Ex,Y,FuseA,704,0,0,0.0,1.0,1,0,2,1,Fa,4,Typ,0,,CarPort,1946.0,Unf,1.0,220.0,TA,TA,Y,0,0,24,0,0,0,,,,0,9,2009,WD ,Normal,1112 IOWA AVE,42.0327743446741,-93.65917208950648,False,False,False,False,False,True,False,False,True,3,125.88652482269504,1.5,2816,8.361941906144946,Old
908228040,1221,104900.0,50,60.0,9738,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,392.0,Unf,0.0,392.0,784.0,GasA,Gd,Y,SBrkr,949,272,0,1.0,0.0,1,0,4,1,TA,7,Typ,0,,Attchd,1965.0,Unf,1.0,392.0,TA,TA,Y,0,0,236,0,0,0,,,,0,3,2006,WD ,Normal,3218 LETTIE ST,42.021429673469385,-93.6602711632653,False,False,False,False,False,True,False,False,True,3,85.8428805237316,2.0,6105,9.1838937219612,Old
902104060,1140,96500.0,50,55.0,8800,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Gd,Y,SBrkr,792,348,0,0.0,0.0,1,0,3,1,TA,7,Min2,0,,,1978.0,,0.0,0.0,,,N,0,160,0,0,0,0,,,,0,6,2010,WD ,Normal,1103 CLARK AVE,42.03225344897959,-93.6171734489796,False,False,False,False,False,False,True,False,True,3,84.5749342681858,1.0,4560,9.082620630373812,Old
527455090,836,128500.0,120,24.0,2104,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,7,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,536.0,Unf,0.0,300.0,836.0,GasA,TA,Y,SBrkr,836,0,0,0.0,1.0,1,0,2,1,TA,5,Typ,0,,Attchd,1976.0,Unf,1.0,345.0,TA,TA,Y,150,20,0,0,0,0,,,,0,10,2009,WD ,Normal,1110 JOHNSON ST,42.05026176930743,-93.62565524642145,False,False,False,False,False,True,False,False,True,3,153.52449223416966,1.5,5852,7.652070746116482,Recent
528112150,1634,250000.0,20,98.0,11428,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,248.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1626.0,1626.0,GasA,Ex,Y,SBrkr,1634,0,0,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3.0,866.0,TA,TA,Y,0,44,0,0,0,0,,,,0,5,2007,WD ,Normal,3125 WESTON DR,42.061417,-93.65449785960404,False,False,False,False,False,True,False,False,True,4,152.9051987767584,2.0,13072,9.343909263897597,New
534430080,1078,142125.0,20,68.0,9717,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1950,1996,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Mn,GLQ,49.0,Rec,1029.0,0.0,1078.0,GasA,Gd,Y,FuseA,1078,0,0,1.0,0.0,1,0,2,1,Gd,5,Typ,0,,Attchd,1950.0,Unf,1.0,240.0,TA,TA,Y,366,0,112,0,0,0,,,,0,4,2010,WD ,Normal,914 MURRAY DR,42.03920093288591,-93.62305004697988,False,False,False,False,False,True,False,False,True,3,131.7191844300278,2.0,5390,9.181735114965848,Old
905101070,1005,115400.0,20,62.0,14299,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,3,1964,1964,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Rec,513.0,LwQ,144.0,348.0,1005.0,GasA,TA,Y,SBrkr,1005,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1964.0,Unf,2.0,440.0,TA,TA,N,0,0,0,0,0,0,,MnPrv,,0,7,2007,WD ,Normal,4018 ONTARIO ST,42.03461245031534,-93.67237317309048,False,False,False,False,False,True,False,False,True,3,114.7117296222664,2.0,4020,9.568014816247999,Recent
531451030,1575,179200.0,120,50.0,8012,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,CompShg,Plywood,ImStucc,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,430.0,Unf,0.0,1145.0,1575.0,GasA,Gd,Y,SBrkr,1575,0,0,1.0,0.0,2,0,2,1,Gd,5,Typ,0,,Attchd,1992.0,RFn,2.0,529.0,TA,TA,Y,0,0,52,0,0,0,,,,0,7,2007,WD ,Normal,1511 INDIANA AVE,42.036356120579214,-93.6864682868005,False,False,False,False,False,True,False,False,True,4,113.70558375634518,3.0,9450,8.98882050177807,Recent
923225490,874,130000.0,20,62.0,9858,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,510.0,Unf,0.0,354.0,864.0,GasA,TA,Y,SBrkr,874,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1968.0,RFn,1.0,288.0,TA,TA,Y,33,0,0,0,0,0,,GdWo,Shed,600,11,2009,WD ,Normal,3329 HARCOURT DR,41.99286803679146,-93.60422433229849,False,False,False,False,False,True,False,False,True,3,148.57142857142858,2.0,4370,9.196140022575042,Recent
531385060,1677,190500.0,60,65.0,8450,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,472.0,Unf,0.0,355.0,827.0,GasA,Ex,Y,SBrkr,827,850,0,1.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,2001.0,RFn,2.0,627.0,TA,TA,Y,0,68,0,0,0,0,,,,0,9,2008,WD ,Normal,1418 NEBRASKA AVE,42.03617143045269,-93.68876227146406,False,False,False,False,False,True,False,False,True,4,113.5280095351609,3.5,10062,9.042040056544483,New
907290070,1212,178000.0,20,70.0,9100,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1212.0,1212.0,GasA,Ex,Y,SBrkr,1212,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2001.0,RFn,2.0,573.0,TA,TA,Y,356,0,0,0,0,0,,,,0,6,2009,WD ,Normal,4626 WEBSTER ST,42.016954530612246,-93.6813584489796,False,False,False,False,False,True,False,False,True,4,146.74361088211046,2.0,8484,9.116139576577355,New
908188120,1709,130000.0,160,24.0,2522,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,970.0,GasA,Ex,Y,SBrkr,970,739,0,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,,,,0,5,2006,WD ,Normal,3834 MARIGOLD DR,42.01879830182419,-93.66932676408317,False,False,False,False,False,False,True,False,True,4,76.0233918128655,2.0,11963,7.833203948641057,New
